省份,城市,日期,累计确诊,新增确诊,累计治愈,新增治愈,累计死亡,新增死亡,新增本土无症状
湖北,武汉,2020-11-11,50220,0,46343,0,3869,0,0
湖北,武汉,2020-11-10,50220,0,46343,0,3869,0,0
湖北,武汉,2020-11-09,50220,0,46343,0,3869,0,0
湖北,武汉,2020-11-08,50220,0,46343,0,3869,0,0
湖北,武汉,2020-11-07,50220,4,46343,0,3869,0,0
湖北,武汉,2020-11-06,50216,0,46343,0,3869,0,0
湖北,武汉,2020-11-05,50216,0,46343,0,3869,0,0
湖北,武汉,2020-11-04,50216,0,46343,0,3869,0,0
湖北,武汉,2020-11-03,50216,0,46343,0,3869,0,0
湖北,武汉,2020-11-02,50216,4,46343,0,3869,0,0
湖北,武汉,2020-11-01,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-31,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-30,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-29,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-28,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-27,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-26,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-25,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-24,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-23,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-22,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-21,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-20,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-19,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-18,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-17,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-16,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-15,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-14,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-13,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-12,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-11,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-10,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-09,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-08,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-07,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-06,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-05,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-04,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-03,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-02,50212,0,46343,0,3869,0,0
湖北,武汉,2020-10-01,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-30,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-29,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-28,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-27,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-26,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-25,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-24,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-23,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-22,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-21,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-20,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-19,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-18,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-17,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-16,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-15,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-14,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-13,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-12,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-11,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-10,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-09,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-08,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-07,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-06,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-05,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-04,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-03,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-02,50212,0,46343,0,3869,0,0
湖北,武汉,2020-09-01,50212,0,46343,0,3869,0,0
湖北,武汉,2020-08-31,50212,0,46343,0,3869,0,0
湖北,武汉,2020-08-30,50212,0,46343,1,3869,0,0
湖北,武汉,2020-08-29,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-28,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-27,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-26,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-25,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-24,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-23,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-22,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-21,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-20,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-19,50212,0,46342,0,3869,0,0
湖北,武汉,2020-08-18,50212,0,46342,1,3869,0,0
湖北,武汉,2020-08-17,50212,0,46341,0,3869,0,0
湖北,武汉,2020-08-16,50212,0,46341,0,3869,0,0
湖北,武汉,2020-08-15,50212,0,46341,0,3869,0,0
湖北,武汉,2020-08-14,50212,0,46341,2,3869,0,0
湖北,武汉,2020-08-13,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-12,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-11,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-10,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-09,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-08,50212,0,46339,0,3869,0,0
湖北,武汉,2020-08-07,50212,1,46339,0,3869,0,0
湖北,武汉,2020-08-06,50211,0,46339,0,3869,0,0
湖北,武汉,2020-08-05,50211,0,46339,0,3869,0,0
湖北,武汉,2020-08-04,50211,0,46339,0,3869,0,0
湖北,武汉,2020-08-03,50211,0,46339,0,3869,0,0
湖北,武汉,2020-08-02,50211,0,46339,0,3869,0,0
湖北,武汉,2020-08-01,50211,3,46339,0,3869,0,0
湖北,武汉,2020-07-31,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-30,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-29,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-28,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-27,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-26,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-25,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-24,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-23,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-22,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-21,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-20,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-19,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-18,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-17,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-16,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-15,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-14,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-13,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-12,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-11,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-10,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-09,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-08,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-07,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-06,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-05,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-04,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-03,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-02,50208,0,46339,0,3869,0,0
湖北,武汉,2020-07-01,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-30,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-29,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-28,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-27,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-26,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-25,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-24,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-23,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-22,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-21,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-20,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-19,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-18,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-17,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-16,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-15,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-14,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-13,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-12,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-11,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-10,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-09,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-08,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-07,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-06,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-05,50208,0,46339,0,3869,0,0
湖北,武汉,2020-06-04,50208,0,46339,3,3869,0,0
湖北,武汉,2020-06-03,50208,0,46336,0,3869,0,0
湖北,武汉,2020-06-02,50208,0,46336,0,3869,0,0
湖北,武汉,2020-06-01,50208,0,46336,0,3869,0,0
湖北,武汉,2020-05-31,50208,0,46336,1,3869,0,0
湖北,武汉,2020-05-30,50208,0,46335,0,3869,0,0
湖北,武汉,2020-05-29,50208,0,46335,1,3869,0,0
湖北,武汉,2020-05-28,50208,0,46334,0,3869,0,0
湖北,武汉,2020-05-27,50208,0,46334,0,3869,0,0
湖北,武汉,2020-05-26,50208,0,46334,1,3869,0,0
湖北,武汉,2020-05-25,50208,0,46333,0,3869,0,0
湖北,武汉,2020-05-24,50208,0,46333,1,3869,0,0
湖北,武汉,2020-05-23,50208,0,46332,0,3869,0,0
湖北,武汉,2020-05-22,50208,0,46332,0,3869,0,0
湖北,武汉,2020-05-21,50208,0,46332,0,3869,0,0
湖北,武汉,2020-05-20,50208,0,46332,0,3869,0,0
湖北,武汉,2020-05-19,50208,0,46332,0,3869,0,0
湖北,武汉,2020-05-18,50208,1,46332,0,3869,0,0
湖北,武汉,2020-05-17,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-16,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-15,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-14,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-13,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-12,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-11,50207,0,46332,0,3869,0,0
湖北,武汉,2020-05-10,50207,5,46332,0,3869,0,0
湖北,武汉,2020-05-09,50202,1,46332,0,3869,0,0
湖北,武汉,2020-05-08,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-07,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-06,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-05,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-04,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-03,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-02,50201,0,46332,0,3869,0,0
湖北,武汉,2020-05-01,50201,0,46332,0,3869,0,0
湖北,武汉,2020-04-30,50201,0,46332,0,3869,0,0
湖北,武汉,2020-04-29,50201,0,46332,0,3869,0,0
湖北,武汉,2020-04-28,50201,0,46332,0,3869,0,0
湖北,武汉,2020-04-27,50201,0,46332,0,3869,0,0
湖北,武汉,2020-04-26,50201,0,46332,12,3869,0,0
湖北,武汉,2020-04-25,50201,0,46320,11,3869,0,0
湖北,武汉,2020-04-24,50201,0,46309,24,3869,0,0
湖北,武汉,2020-04-23,50201,0,46285,22,3869,0,0
湖北,武汉,2020-04-22,50201,0,46263,28,3869,0,0
湖北,武汉,2020-04-21,50201,0,46235,5,3869,0,0
湖北,武汉,2020-04-20,50201,0,46230,7,3869,0,0
湖北,武汉,2020-04-19,50201,0,46223,0,3869,0,0
湖北,武汉,2020-04-18,50201,0,46223,13,3869,0,0
湖北,武汉,2020-04-17,50201,0,46210,7,3869,0,0
湖北,武汉,2020-04-16,50201,193,46203,-1080,3869,1290,0
湖北,武汉,2020-04-15,50008,0,47283,33,2579,0,0
湖北,武汉,2020-04-14,50008,0,47250,39,2579,0,0
湖北,武汉,2020-04-13,50008,0,47211,25,2579,0,0
湖北,武汉,2020-04-12,50008,0,47186,57,2579,2,0
湖北,武汉,2020-04-11,50008,0,47129,17,2577,0,0
湖北,武汉,2020-04-10,50008,0,47112,27,2577,2,0
湖北,武汉,2020-04-09,50008,0,47085,49,2575,1,0
湖北,武汉,2020-04-08,50008,0,47036,45,2574,2,0
湖北,武汉,2020-04-07,50008,0,46991,69,2572,1,0
湖北,武汉,2020-04-06,50008,0,46922,59,2571,0,0
湖北,武汉,2020-04-05,50008,0,46863,69,2571,1,0
湖北,武汉,2020-04-04,50008,0,46794,183,2570,3,0
湖北,武汉,2020-04-03,50008,1,46611,150,2567,4,0
湖北,武汉,2020-04-02,50007,0,46461,141,2563,4,0
湖北,武汉,2020-04-01,50007,0,46320,145,2559,6,0
湖北,武汉,2020-03-31,50007,1,46175,173,2553,5,0
湖北,武汉,2020-03-30,50006,0,46002,269,2548,1,0
湖北,武汉,2020-03-29,50006,0,45733,315,2547,4,0
湖北,武汉,2020-03-28,50006,0,45418,467,2543,5,0
湖北,武汉,2020-03-27,50006,0,44951,360,2538,3,0
湖北,武汉,2020-03-26,50006,0,44591,523,2535,4,0
湖北,武汉,2020-03-25,50006,0,44068,382,2531,5,0
湖北,武汉,2020-03-24,50006,0,43686,472,2526,2,0
湖北,武汉,2020-03-23,50006,1,43214,426,2524,7,0
湖北,武汉,2020-03-22,50005,0,42788,434,2517,9,0
湖北,武汉,2020-03-21,50005,0,42354,463,2508,4,0
湖北,武汉,2020-03-20,50005,0,41891,502,2504,6,0
湖北,武汉,2020-03-19,50005,0,41389,624,2498,2,0
湖北,武汉,2020-03-18,50005,0,40765,733,2496,6,0
湖北,武汉,2020-03-17,50005,1,40032,812,2490,10,0
湖北,武汉,2020-03-16,50004,1,39220,836,2480,11,0
湖北,武汉,2020-03-15,50003,4,38384,752,2469,13,0
湖北,武汉,2020-03-14,49999,4,37632,1181,2456,10,0
湖北,武汉,2020-03-13,49995,4,36451,1254,2446,10,0
湖北,武汉,2020-03-12,49991,5,35197,1103,2436,6,0
湖北,武汉,2020-03-11,49986,8,34094,1053,2430,7,0
湖北,武汉,2020-03-10,49978,13,33041,1212,2423,19,0
湖北,武汉,2020-03-09,49965,17,31829,896,2404,16,0
湖北,武汉,2020-03-08,49948,36,30933,1163,2388,18,0
湖北,武汉,2020-03-07,49912,41,29770,1259,2370,21,0
湖北,武汉,2020-03-06,49871,74,28511,1157,2349,21,0
湖北,武汉,2020-03-05,49797,126,27354,1038,2328,23,0
湖北,武汉,2020-03-04,49671,131,26316,1426,2305,23,0
湖北,武汉,2020-03-03,49540,114,24890,1859,2282,31,0
湖北,武汉,2020-03-02,49426,111,23031,1846,2251,24,0
湖北,武汉,2020-03-01,49315,193,21185,1958,2227,32,0
湖北,武汉,2020-02-29,49122,565,19227,1675,2195,26,0
湖北,武汉,2020-02-28,48557,420,17552,1726,2169,37,0
湖北,武汉,2020-02-27,48137,313,15826,2498,2132,28,0
湖北,武汉,2020-02-26,47824,383,13328,1535,2104,19,0
湖北,武汉,2020-02-25,47441,370,11793,1456,2085,42,0
湖北,武汉,2020-02-24,47071,464,10337,1391,2043,56,0
湖北,武汉,2020-02-23,46607,348,8946,775,1987,131,0
湖北,武汉,2020-02-22,46259,599,8171,965,1856,82,0
湖北,武汉,2020-02-21,45660,314,7206,992,1774,90,0
湖北,武汉,2020-02-20,45346,319,6214,766,1684,99,0
湖北,武汉,2020-02-19,45027,615,5448,553,1585,88,0
湖北,武汉,2020-02-18,44412,1660,4895,676,1497,116,0
湖北,武汉,2020-02-17,42752,1600,4219,761,1381,72,0
湖北,武汉,2020-02-16,41152,1690,3458,543,1309,76,0
湖北,武汉,2020-02-15,39462,1548,2915,413,1233,110,0
湖北,武汉,2020-02-14,37914,1923,2502,486,1123,107,0
湖北,武汉,2020-02-13,35991,2997,2016,101,1016,-20,0
湖北,武汉,2020-02-12,32994,13436,1915,538,1036,216,0
湖北,武汉,2020-02-11,19558,1104,1377,171,820,72,0
湖北,武汉,2020-02-10,18454,1552,1206,162,748,67,0
湖北,武汉,2020-02-09,16902,1920,1044,167,681,73,0
湖北,武汉,2020-02-08,14982,1379,877,179,608,63,0
湖北,武汉,2020-02-07,13603,1985,698,164,545,67,0
湖北,武汉,2020-02-06,11618,1501,534,103,478,64,0
湖北,武汉,2020-02-05,10117,1766,431,63,414,52,0
湖北,武汉,2020-02-04,8351,1967,368,65,362,49,0
湖北,武汉,2020-02-03,6384,1242,303,79,313,48,0
湖北,武汉,2020-02-02,5142,1033,224,53,265,41,0
湖北,武汉,2020-02-01,4109,894,171,32,224,32,0
湖北,武汉,2020-01-31,3215,576,139,36,192,33,0
湖北,武汉,2020-01-30,2639,378,103,21,159,30,0
湖北,武汉,2020-01-29,2261,356,82,7,129,25,0
湖北,武汉,2020-01-28,1905,315,75,33,104,19,0
湖北,武汉,2020-01-27,1590,892,42,0,85,22,0
湖北,武汉,2020-01-26,698,80,42,2,63,18,0
湖北,武汉,2020-01-25,618,46,40,8,45,7,0
湖北,武汉,2020-01-24,572,77,32,1,38,15,0
湖北,武汉,2020-01-23,495,495,31,31,23,23,0
